Id,SalePrice_pred
2735,139402.48159626487
2736,127724.84878712098
2737,111454.99700608538
2738,124413.24241674933
2739,151322.6852684474
2740,137749.12081437476
2741,136444.73370407982
2742,169581.0404742148
2743,157081.39674589114
2744,159702.11092009334
2745,141023.33590065275
2746,120172.29578537273
2747,164430.15038527147
2748,115442.79634392844
2749,128607.53001045555
2750,107058.68105423856
2751,125434.40671894894
2752,185099.89462763688
2753,125445.40993360025
2754,226652.54429767578
2755,134657.08704806786
2756,89330.99511069829
2757,68054.80185426337
2758,78712.00471138004
2759,163737.19617886952
2760,121885.35149801825
2761,143096.43747627587
2762,135620.01178899853
2763,189081.02018384472
2764,160006.10093550722
2765,269965.66407597164
2766,120587.48318904152
2767,62452.4581261869
2768,104502.08437636922
2769,122467.20796282149
2770,148716.57855672005
2771,105917.28329499689
2772,114399.98561915066
2773,163257.63289309922
2774,150045.15335248498
2775,123723.73869905152
2776,145348.46218227662
2777,143318.8855658681
2778,124340.84536778182
2779,122940.84696554215
2780,85081.03110437338
2781,89024.85921047654
2782,88797.9763421461
2783,88226.6442961639
2784,121950.10512305921
2785,144427.0748919652
2786,52080.618700991545
2787,123435.98510825873
2788,57743.90041157881
2789,174267.0612103376
2790,84310.2667678606
2791,109636.62206209
2792,50131.45343519143
2793,149183.2014806178
2794,90608.69158483317
2795,121596.55102406163
2796,90968.65239771316
2797,204133.63824312342
2798,108486.38568781585
2799,111375.46375672834
2800,66354.66968188583
2801,109407.21876526151
2802,135336.2121078873
2803,151415.45667260667
2804,136282.30065928766
2805,108514.06058127509
2806,79600.71140268032
2807,161111.0752735262
2808,156701.6680803501
2809,122949.95126521967
2810,121242.17485855799
2811,171591.35463111041
2812,176100.04304024618
2813,152592.24759378738
2814,151674.50411761965
2815,87189.8538031928
2816,217341.03539993454
2817,148447.87163627
2818,129013.56655383905
2819,175833.60172005708
2820,137211.00036471797
2821,100157.52205842917
2822,189299.35901636613
2823,283803.0173785683
2824,180111.44512694754
2825,155394.8801250991
2826,131724.31001027505
2827,138176.23248946405
2828,233433.7933375613
2829,204519.94928721705
2830,218815.09174840729
2831,174370.82807911924
2832,234707.4824589376
2833,307149.3055861698
2834,227821.3475687101
2835,225642.36560956255
2836,200714.80873134753
2837,153585.15187540307
2838,146971.23732213135
2839,176590.2439298822
2840,192455.3812067545
2841,198260.9965182579
2842,222650.10673002352
2843,159286.5488314869
2844,178951.6791142649
2845,134276.21969264757
2846,206326.81817878125
2847,199158.38097887588
2848,206586.8376482195
2849,199776.90355789126
2850,266149.33376303135
2851,217190.57757111787
2852,230149.6743070165
2853,228004.7688545853
2854,139565.921129839
2855,199590.2991930021
2856,205356.93404904727
2857,189576.7281151644
2858,213336.07628382609
2859,80315.3627201531
2860,137100.35625227314
2861,125534.59668107203
2862,188198.59097953403
2863,132389.5859605107
2864,236751.11308406416
2865,133981.7452336815
2866,142692.57433101762
2867,96318.60339413997
2868,84573.81994640788
2869,104134.67825945326
2870,110368.61801212005
2871,72219.24452386904
2872,19056.86119586532
2873,85734.20849786424
2874,146327.15853143742
2875,116267.85079993955
2876,177878.6406396246
2877,152508.46698730616
2878,170135.0930767665
2879,125848.45329708274
2880,108359.84099164943
2881,144418.33156041682
2882,193620.1671408885
2883,214313.9033066569
2884,217120.3738677472
2885,195271.4660639803
2886,249202.29670277558
2887,116553.49001007565
2888,144077.5664923556
2889,42937.35262626836
2890,73273.12099069022
2891,145046.9211796991
2892,37719.68527304981
2893,79335.10954768286
2894,31328.275707076857
2895,336874.1429848954
2896,287264.70889653626
2897,209841.24116517688
2898,147126.4525537636
2899,207936.4723433231
2900,154622.89436994697
2901,212944.28454548365
2902,192030.082952611
2903,305196.77769561985
2904,338844.7696000475
2905,84914.7949365279
2906,190719.99804325157
2907,108654.69066800688
2908,121272.4336708517
2909,140036.05834666162
2910,68425.0215677527
2911,69501.11015704017
2912,149136.32541942934
2913,71171.87545295636
2914,73216.87658718113
2915,82779.93060065032
2916,69541.3480978832
2917,165466.75660585682
2918,111172.69565806832
2919,220220.09081154707
